1,1.iw.mullion.light.pittsburgh,
2002/2/1 19:10,21.94302837,22.21598874
2002/2/1 19:20,21.97043036,22.21754105
2002/2/1 19:30,21.93225755,22.09943688
2002/2/1 19:40,21.9167821,22.00217484
2002/2/1 19:50,21.89174948,21.9918212
2002/2/1 20:00,21.90413326,22.11914907
2002/2/1 20:10,21.93851428,22.24589739
2002/2/1 20:20,21.9465018,22.29098412
2002/2/1 20:30,21.93056437,22.24452235
2002/2/1 20:40,21.81951253,22.14460936
2002/2/1 20:50,21.66743467,22.02991463
2002/2/1 21:00,21.5156612,21.91778942
2002/2/1 21:10,21.36880913,21.82924627
2002/2/1 21:20,21.22695131,21.75484579
2002/2/1 21:30,21.12068133,21.69011532
2002/2/1 21:40,21.04115134,21.63287556
2002/2/1 21:50,20.96282805,21.57975461
2002/2/1 22:00,20.88260594,21.5284029
2002/2/1 22:10,20.80180907,21.47931427
2002/2/1 22:20,20.70119411,21.41833528
2002/2/1 22:30,20.47583061,21.29329185
2002/2/1 22:40,20.34711741,21.25230225
2002/2/1 22:50,20.22807105,21.19734033
2002/2/1 23:00,20.14676411,21.17005009
2002/2/1 23:10,20.03777863,21.11488627
2002/2/1 23:20,19.92589845,21.05808113
2002/2/1 23:30,19.81820374,21.00903308
2002/2/1 23:40,19.71519396,20.96289934
2002/2/1 23:50,19.61706599,20.91786968
2002/2/2 0:00,19.52341287,20.87276336
2002/2/2 0:10,19.45360017,20.84511819
2002/2/2 0:20,19.36729955,20.79886609
2002/2/2 0:30,19.32009725,20.78505637
2002/2/2 0:40,19.28414718,20.77649035
2002/2/2 0:50,19.21004007,20.73003241
2002/2/2 1:00,19.16815295,20.70735238
2002/2/2 1:10,19.17302311,20.72389104
2002/2/2 1:20,19.15422608,20.71398145
2002/2/2 1:30,19.02810743,20.6335826
2002/2/2 1:40,18.94438891,20.59847238
2002/2/2 1:50,18.86312125,20.54014789
2002/2/2 2:00,18.87324037,20.55529517
2002/2/2 2:10,18.8108878,20.50554747
2002/2/2 2:20,18.7422711,20.44868675
2002/2/2 2:30,18.85063147,20.54901762
2002/2/2 2:40,18.83312996,20.52667501
2002/2/2 2:50,18.65796219,20.37259603
2002/2/2 3:00,18.51805043,20.2501981
2002/2/2 3:10,18.49215583,20.21024168
2002/2/2 3:20,18.46188751,20.12785745
2002/2/2 3:30,18.49302386,20.04465909
2002/2/2 3:40,18.68798654,20.02108975
2002/2/2 3:50,18.97488063,19.98001956
2002/2/2 4:00,19.0748864,19.90585459
2002/2/2 4:10,19.15607555,19.89931958
2002/2/2 4:20,19.18341407,19.87149505
2002/2/2 4:30,19.21883536,19.86762869
2002/2/2 4:40,19.18674002,19.81535243
2002/2/2 4:50,19.10628932,19.73672206
2002/2/2 5:00,19.00515925,19.65640119
2002/2/2 5:10,18.87611501,19.56704342
2002/2/2 5:20,18.80718797,19.53959513
2002/2/2 5:30,18.71831816,19.49533018
2002/2/2 5:40,18.59469008,19.42214787
2002/2/2 5:50,18.5599116,19.40407767
2002/2/2 6:00,18.53656723,19.33808646
2002/2/2 6:10,18.66016574,19.31935969
2002/2/2 6:20,18.99320761,19.38268529
2002/2/2 6:30,19.07501055,19.2468624
2002/2/2 6:40,18.97867198,19.13820083
2002/2/2 6:50,18.84884263,19.06277994
2002/2/2 7:00,18.77299124,19.04249453
2002/2/2 7:10,18.6925272,19.0198229
2002/2/2 7:20,18.5953329,19.02296731
2002/2/2 7:30,18.79175753,19.17417545
2002/2/2 7:40,19.25221676,19.69570818
2002/2/2 7:50,19.82957519,20.45262075
2002/2/2 8:00,20.61089904,21.00076533
2002/2/2 8:10,21.20734163,21.32150568
2002/2/2 8:20,21.58643714,21.42854787
2002/2/2 8:30,22.18891778,21.8275306
2002/2/2 8:40,22.46055384,22.06915995
2002/2/2 8:50,22.53544111,22.09639534
2002/2/2 9:00,22.5209303,22.06597529
2002/2/2 9:10,22.46613049,22.01897987
2002/2/2 9:20,22.40737321,21.9788496
2002/2/2 9:30,22.5173669,22.07470462
2002/2/2 9:40,22.63365982,22.15745318
2002/2/2 9:50,22.63166755,22.13412367
2002/2/2 10:00,22.68807106,22.16918697
2002/2/2 10:10,22.71638821,22.18364568
2002/2/2 10:20,22.76374615,22.21709265
2002/2/2 10:30,22.81983853,22.25638529
2002/2/2 10:40,22.83309882,22.25620489
2002/2/2 10:50,22.81275451,22.23126782
2002/2/2 11:00,22.85814008,22.27150938
2002/2/2 11:10,22.89841742,22.30560134
2002/2/2 11:20,22.91667487,22.31580359
2002/2/2 11:30,22.90835645,22.31273764
2002/2/2 11:40,22.90436894,22.29997803
2002/2/2 11:50,22.86266193,22.2338762
2002/2/2 12:00,22.84709424,22.2085431
2002/2/2 12:10,22.85644176,22.21810146
2002/2/2 12:20,22.85682551,22.22277009
2002/2/2 12:30,22.82762914,22.20093492
2002/2/2 12:40,22.80936633,21.99340321
2002/2/2 12:50,22.75775937,21.69967536
2002/2/2 13:00,22.73441591,22.10393849
2002/2/2 13:10,22.13611405,22.39275142
2002/2/2 13:20,21.72752406,22.49986672
2002/2/2 13:30,22.05107994,22.61900568
2002/2/2 13:40,22.27181516,22.67682552
2002/2/2 13:50,22.43429948,22.71144371
2002/2/2 14:00,22.52626253,22.64434657
2002/2/2 14:10,22.52572555,22.38829414
2002/2/2 14:20,22.32068127,22.47827877
2002/2/2 14:30,22.13317657,22.56122746
2002/2/2 14:40,22.3018035,22.55666415
2002/2/2 14:50,22.43387809,22.40020027
2002/2/2 15:00,22.43001492,22.41326789
2002/2/2 15:10,22.38933292,22.4078434
2002/2/2 15:20,21.98534323,22.38219794
2002/2/2 15:30,21.48471085,22.23642606
2002/2/2 15:40,21.77635788,21.99285769
2002/2/2 15:50,22.11424596,22.30273383
2002/2/2 16:00,22.30784843,22.46504457
2002/2/2 16:10,22.4499537,22.53083004
2002/2/2 16:20,22.55700945,22.57448452
2002/2/2 16:30,22.63596894,22.60413553
2002/2/2 16:40,22.69760115,22.62861421
2002/2/2 16:50,22.70253244,22.60691692
2002/2/2 17:00,22.42266972,22.60526973
2002/2/2 17:10,22.23580777,22.43823689
2002/2/2 17:20,22.44466181,22.19515788
2002/2/2 17:30,22.43838698,22.18123264
2002/2/2 17:40,22.30658957,22.1170181
2002/2/2 17:50,22.14015699,22.04610661
2002/2/2 18:00,21.98481452,21.97655536
2002/2/2 18:10,21.95985554,22.01418926
2002/2/2 18:20,21.84406736,21.97644629
2002/2/2 18:30,21.58901957,21.88156337
2002/2/2 18:40,21.43513719,21.91379184
2002/2/2 18:50,21.34017136,21.88710048
2002/2/2 19:00,21.4882353,21.96735147
2002/2/2 19:10,21.63635803,22.03511932
2002/2/2 19:20,21.73183464,22.04466891
2002/2/2 19:30,21.64778788,21.90096403
2002/2/2 19:40,21.54601647,21.81525828
2002/2/2 19:50,21.43067175,21.86675808
2002/2/2 20:00,21.35971624,21.95430519
2002/2/2 20:10,21.45139624,22.06447268
2002/2/2 20:20,21.61485442,22.11158366
2002/2/2 20:30,21.65978075,22.0517708
2002/2/2 20:40,21.58800228,21.97570526
2002/2/2 20:50,21.48956119,21.88385568
2002/2/2 21:00,21.40220452,21.8112122
2002/2/2 21:10,21.33253628,21.7592433
2002/2/2 21:20,21.29541117,21.74632008
2002/2/2 21:30,21.26136735,21.72867221
2002/2/2 21:40,21.19326104,21.6758006
2002/2/2 21:50,21.11967747,21.62218659
2002/2/2 22:00,21.07467024,21.59965196
2002/2/2 22:10,21.01202418,21.56556626
2002/2/2 22:20,20.9465628,21.53247206
2002/2/2 22:30,20.73896791,21.41499128
2002/2/2 22:40,20.55575451,21.32489765
2002/2/2 22:50,20.43988188,21.27497398
2002/2/2 23:00,20.33889316,21.24526239
2002/2/2 23:10,20.2904253,21.25405873
2002/2/2 23:20,20.20895802,21.2216406
2002/2/2 23:30,20.15844445,21.20686059
2002/2/2 23:40,20.077657,21.16184386
2002/2/2 23:50,19.99806553,21.11738399
2002/2/3 0:00,19.92431624,21.07509361
2002/2/3 0:10,19.7984049,20.99683051
2002/2/3 0:20,19.6870896,20.92815595
2002/2/3 0:30,19.60433492,20.88626039
2002/2/3 0:40,19.59322001,20.90692284
2002/2/3 0:50,19.52915386,20.87287733
2002/2/3 1:00,19.45481345,20.8281649
2002/2/3 1:10,19.38737575,20.78965945
2002/2/3 1:20,19.39221145,20.80953137
2002/2/3 1:30,19.42008488,20.84079725
2002/2/3 1:40,19.31192565,20.74421622
2002/2/3 1:50,19.22687932,20.68874725
2002/2/3 2:00,19.13198588,20.62565652
2002/2/3 2:10,19.06070664,20.58573962
2002/2/3 2:20,18.95813672,20.51765896
2002/2/3 2:30,18.85901718,20.44880359
2002/2/3 2:40,18.75662648,20.38463237
2002/2/3 2:50,18.7054828,20.36134466
2002/2/3 3:00,18.64920192,20.32943736
2002/2/3 3:10,18.60754685,20.29002716
2002/2/3 3:20,18.63763131,20.28269741
2002/2/3 3:30,18.66585156,20.24367909
2002/2/3 3:40,18.83918913,20.25025663
2002/2/3 3:50,19.12758559,20.2468954
2002/2/3 4:00,19.30004641,20.25450846
2002/2/3 4:10,19.31842669,20.20472461
2002/2/3 4:20,19.28278818,20.13981531
2002/2/3 4:30,19.22081092,20.07500965
2002/2/3 4:40,19.1886738,20.05242014
2002/2/3 4:50,19.13330153,20.01694419
2002/2/3 5:00,19.09748273,20.00461153
2002/2/3 5:10,19.05231843,19.98894362
2002/2/3 5:20,18.97472595,19.94254485
2002/2/3 5:30,18.94143317,19.93496657
2002/2/3 5:40,18.87144502,19.89434113
2002/2/3 5:50,18.76459791,19.82547248
2002/2/3 6:00,18.69349468,19.79247855
2002/2/3 6:10,18.62314342,19.74270014
2002/2/3 6:20,18.60742284,19.71533465
2002/2/3 6:30,18.72733539,19.70245832
2002/2/3 6:40,18.86996168,19.65202352
2002/2/3 6:50,18.97459681,19.65472602
2002/2/3 7:00,19.04115522,19.64881252
2002/2/3 7:10,19.08500533,19.63922601
2002/2/3 7:20,19.1386434,19.66775697
2002/2/3 7:30,19.76318298,19.99619408
2002/2/3 7:40,20.59567248,20.59402094
2002/2/3 7:50,21.17880947,21.48829712
2002/2/3 8:00,21.47868756,21.71749287
2002/2/3 8:10,21.58543775,21.78261586
2002/2/3 8:20,21.56773411,21.79337985
2002/2/3 8:30,21.76688018,21.96855144
2002/2/3 8:40,22.0572266,22.13809672
2002/2/3 8:50,22.06770004,22.03826692
2002/2/3 9:00,22.01008172,21.99084097
2002/2/3 9:10,21.98235506,21.97428626
2002/2/3 9:20,21.94986965,21.92789271
2002/2/3 9:30,22.02087765,21.98598913
2002/2/3 9:40,22.08629818,22.05217399
2002/2/3 9:50,22.13324198,22.09432245
2002/2/3 10:00,22.15700419,22.10908796
2002/2/3 10:10,22.1627303,22.1059448
2002/2/3 10:20,22.13573186,22.06499238
2002/2/3 10:30,22.1418825,22.04993177
2002/2/3 10:40,22.10229161,22.01484521
2002/2/3 10:50,22.08941434,22.02164952
2002/2/3 11:00,22.09360137,22.05255197
2002/2/3 11:10,22.12623683,22.1014069
2002/2/3 11:20,22.16074875,22.13464576
2002/2/3 11:30,22.19277489,21.98142399
2002/2/3 11:40,22.22003993,21.88513608
2002/2/3 11:50,22.22014579,22.16002297
2002/2/3 12:00,21.83304956,22.34349061
2002/2/3 12:10,21.34428919,22.42802008
2002/2/3 12:20,21.81542267,22.41793353
2002/2/3 12:30,22.10782642,22.21861443
2002/2/3 12:40,22.21336163,22.22663952
2002/2/3 12:50,22.28199829,22.27072956
2002/2/3 13:00,22.23636953,22.21582191
2002/2/3 13:10,22.29304121,22.25797129
2002/2/3 13:20,22.30806318,22.06133168
2002/2/3 13:30,22.37583327,21.98956061
2002/2/3 13:40,22.43257563,22.22701885
2002/2/3 13:50,22.0596549,22.34277192
2002/2/3 14:00,21.89981068,22.39292096
2002/2/3 14:10,22.15728437,22.41938695
2002/2/3 14:20,22.33431299,22.43932045
2002/2/3 14:30,22.34311955,22.41097672
2002/2/3 14:40,22.34561922,22.39474464
2002/2/3 14:50,22.31021703,22.34873337
2002/2/3 15:00,22.34673695,22.20523128
2002/2/3 15:10,22.37214142,21.95827839
2002/2/3 15:20,21.94289125,22.10446186
2002/2/3 15:30,21.77652421,22.3131954
2002/2/3 15:40,22.05003951,22.43648726
2002/2/3 15:50,22.21211506,22.44610441
2002/2/3 16:00,22.28894714,22.47237757
2002/2/3 16:10,22.34918117,22.49549531
2002/2/3 16:20,22.36453051,22.47753369
2002/2/3 16:30,22.3595989,22.45143361
2002/2/3 16:40,22.12430056,22.29008575
2002/2/3 16:50,21.6501009,22.02621054
2002/2/3 17:00,21.97154615,22.26707688
2002/2/3 17:10,22.20547964,22.45496629
2002/2/3 17:20,22.33512169,22.49331779
2002/2/3 17:30,22.19619544,22.344404
2002/2/3 17:40,21.9621034,22.15228856
2002/2/3 17:50,21.82109729,22.10054933
2002/2/3 18:00,21.79669741,22.0542374
2002/2/3 18:10,21.79006191,22.02777685
2002/2/3 18:20,21.82489972,22.066988
2002/2/3 18:30,21.74480102,21.98326501
2002/2/3 18:40,21.6658778,21.93593169
2002/2/3 18:50,21.63611067,22.05414613
2002/2/3 19:00,21.6037927,22.10982959
2002/2/3 19:10,21.57156706,22.07925087
2002/2/3 19:20,21.57973823,22.01154109
2002/2/3 19:30,21.57360414,21.93804148
2002/2/3 19:40,21.55996748,21.91744922
2002/2/3 19:50,21.55925357,21.99606182
2002/2/3 20:00,21.57138072,22.07407341
2002/2/3 20:10,21.58775135,22.09578666
2002/2/3 20:20,21.58461821,22.064097
2002/2/3 20:30,21.54887291,21.99687561
2002/2/3 20:40,21.46761036,21.90948971
2002/2/3 20:50,21.35561079,21.82074951
2002/2/3 21:00,21.26371612,21.75003021
2002/2/3 21:10,21.19278794,21.68993604
2002/2/3 21:20,21.12311206,21.64274059
2002/2/3 21:30,21.05226054,21.60008599
2002/2/3 21:40,20.98157341,21.55951854
2002/2/3 21:50,20.91137099,21.52033888
2002/2/3 22:00,20.84199793,21.48242614
2002/2/3 22:10,20.77082191,21.44558868
2002/2/3 22:20,20.66796953,21.40889694
2002/2/3 22:30,20.46766099,21.29515481
2002/2/3 22:40,20.2815024,21.20572463
2002/2/3 22:50,20.15655966,21.14645099
2002/2/3 23:00,20.0437436,21.09516859
2002/2/3 23:10,19.93374876,21.06046095
2002/2/3 23:20,19.83101008,21.02702379
2002/2/3 23:30,19.75467645,21.00835855
2002/2/3 23:40,19.66894679,20.97144867
2002/2/3 23:50,19.58522053,20.9301829
2002/2/4 0:00,19.5543576,20.93009562
2002/2/4 0:10,19.48293571,20.88696933
2002/2/4 0:20,19.40610789,20.83693574
2002/2/4 0:30,19.33033389,20.78818756
2002/2/4 0:40,19.25625763,20.74248102
2002/2/4 0:50,19.23592581,20.743809
2002/2/4 1:00,19.17291793,20.70255554
2002/2/4 1:10,19.14796425,20.69315558
2002/2/4 1:20,19.11740461,20.67625717
2002/2/4 1:30,19.04181138,20.62101694
2002/2/4 1:40,18.95999418,20.56334557
2002/2/4 1:50,18.87915232,20.51039244
2002/2/4 2:00,18.8268241,20.48170577
2002/2/4 2:10,18.78468744,20.45996971
2002/2/4 2:20,18.71545987,20.41187283
2002/2/4 2:30,18.64083986,20.35992353
2002/2/4 2:40,18.57981047,20.30921892
2002/2/4 2:50,18.55452714,20.26078071
2002/2/4 3:00,18.57742935,20.21380459
2002/2/4 3:10,18.66420698,20.16783264
2002/2/4 3:20,18.8009563,20.12335816
2002/2/4 3:30,18.89327593,20.08008127
2002/2/4 3:40,18.95704992,20.03758183
2002/2/4 3:50,18.99338849,19.995604
2002/2/4 4:00,19.00207571,19.95400916
2002/2/4 4:10,18.98890189,19.91266588
2002/2/4 4:20,18.95975554,19.8720237
2002/2/4 4:30,18.91801065,19.83202526
2002/2/4 4:40,18.86645073,19.79256276
2002/2/4 4:50,18.80819804,19.75352124
2002/2/4 5:00,18.77313419,19.73847126
2002/2/4 5:10,18.75948871,19.74107487
2002/2/4 5:20,18.69975127,19.70074565
2002/2/4 5:30,18.68171593,19.67553487
2002/2/4 5:40,18.68325698,19.62165783
2002/2/4 5:50,18.7057812,19.56043812
2002/2/4 6:00,18.72788426,19.50254173
2002/2/4 6:10,18.73195641,19.44913506
2002/2/4 6:20,18.70851987,19.39511427
2002/2/4 6:30,18.63568172,19.32883794
2002/2/4 6:40,18.56683472,19.26520535
2002/2/4 6:50,18.57468226,19.20804538
2002/2/4 7:00,18.60986392,19.15662732
2002/2/4 7:10,18.64746556,19.10912587
2002/2/4 7:20,18.67386271,19.06409447
2002/2/4 7:30,18.68223933,19.02074328
2002/2/4 7:40,18.69131553,18.99377795
2002/2/4 7:50,18.68043546,18.95767933
2002/2/4 8:00,18.66004431,18.91629007
2002/2/4 8:10,18.66846321,18.88856777
2002/2/4 8:20,18.68851401,18.87179173
2002/2/4 8:30,18.70393426,18.85471197
2002/2/4 8:40,18.70168307,18.83641584
2002/2/4 8:50,18.65725842,18.81543412
2002/2/4 9:00,18.61273069,18.79353991
2002/2/4 9:10,18.58078085,18.77171836
2002/2/4 9:20,18.57877618,18.76621713
2002/2/4 9:30,18.60089534,18.77253787
2002/2/4 9:40,18.6007322,18.75080413
2002/2/4 9:50,18.61121793,18.73508148
2002/2/4 10:00,18.61019609,18.70787107
2002/2/4 10:10,18.60586438,18.67971845
2002/2/4 10:20,18.60193363,18.69075437
2002/2/4 10:30,18.66426779,18.80638927
2002/2/4 10:40,18.66853466,18.86287216
2002/2/4 10:50,18.66001906,18.89191554
2002/2/4 11:00,18.67472137,18.92456782
2002/2/4 11:10,18.67445556,18.94469867
2002/2/4 11:20,18.68626066,18.97331814
2002/2/4 11:30,18.70370473,18.98313933
2002/2/4 11:40,18.72247732,18.96093847
2002/2/4 11:50,18.79527839,18.98858486
2002/2/4 12:00,18.81498861,18.99669449
2002/2/4 12:10,18.77968392,18.95995321
2002/2/4 12:20,18.7393984,18.92748901
2002/2/4 12:30,18.70420651,18.90917607
2002/2/4 12:40,18.67647106,18.90345748
2002/2/4 12:50,18.67779148,18.90457896
2002/2/4 13:00,18.71516472,18.90654137
2002/2/4 13:10,18.76590513,18.90869164
2002/2/4 13:20,18.81104972,18.91544603
2002/2/4 13:30,18.8449771,18.91931537
2002/2/4 13:40,18.86924955,18.92256639
2002/2/4 13:50,18.88763892,18.92856423
2002/2/4 14:00,18.90128194,18.93577861
2002/2/4 14:10,18.91021296,18.94065863
2002/2/4 14:20,18.91334866,18.94245363
2002/2/4 14:30,18.90897152,18.93933543
2002/2/4 14:40,18.9221935,18.95741076
2002/2/4 14:50,18.9078792,18.94863367
2002/2/4 15:00,18.91448716,18.95744158
2002/2/4 15:10,18.8998799,18.9463931
2002/2/4 15:20,18.88242896,18.93390947
2002/2/4 15:30,18.8687283,18.92559327
2002/2/4 15:40,18.85790187,18.9202697
2002/2/4 15:50,18.84861657,18.91699299
2002/2/4 16:00,18.84028396,18.91487625
2002/2/4 16:10,18.84039731,18.92042424
2002/2/4 16:20,18.82646888,18.91579422
2002/2/4 16:30,18.80403003,18.90423437
2002/2/4 16:40,18.80849914,18.91720173
2002/2/4 16:50,18.78744104,18.91344333
2002/2/4 17:00,18.73599842,18.88924949
2002/2/4 17:10,18.69295986,18.87618185
2002/2/4 17:20,18.66840508,18.85206005
2002/2/4 17:30,18.68001578,18.82383135
2002/2/4 17:40,18.70352805,18.79232436
2002/2/4 17:50,18.74157189,18.78104169
2002/2/4 18:00,18.77711686,18.78013482
2002/2/4 18:10,18.75424762,18.74000281
2002/2/4 18:20,18.71241528,18.69714563
2002/2/4 18:30,18.65936315,18.67459602
2002/2/4 18:40,18.61590475,18.69123837
2002/2/4 18:50,18.61954097,18.73225691
2002/2/4 19:00,18.61928033,18.7542005
2002/2/4 19:10,18.61789824,18.76337049
2002/2/4 19:20,18.6135506,18.75919742
2002/2/4 19:30,18.63191761,18.76118255
2002/2/4 19:40,18.70007827,18.76830918
2002/2/4 19:50,18.75809723,18.75260496
2002/2/4 20:00,18.79349943,18.7257741
2002/2/4 20:10,18.8037419,18.69233225
2002/2/4 20:20,18.79322981,18.71068876
2002/2/4 20:30,18.76634864,18.75507798
2002/2/4 20:40,18.72807065,18.79298891
2002/2/4 20:50,18.67966685,18.79288506
2002/2/4 21:00,18.64882858,18.77920357
2002/2/4 21:10,18.65613891,18.76204952
2002/2/4 21:20,18.6814984,18.73459935
2002/2/4 21:30,18.73001291,18.71973262
2002/2/4 21:40,18.78561838,18.73336728
2002/2/4 21:50,18.7874453,18.71108572
2002/2/4 22:00,18.76276787,18.67683779
2002/2/4 22:10,18.7207936,18.69614507
2002/2/4 22:20,18.66705811,18.77269641
2002/2/4 22:30,18.62650424,18.85214921
2002/2/4 22:40,18.61802704,18.90117416
2002/2/4 22:50,18.63512838,18.9205193
2002/2/4 23:00,18.66177075,18.91903701
2002/2/4 23:10,18.73455023,18.94657849
2002/2/4 23:20,18.75131428,18.90843242
2002/2/4 23:30,18.73996561,18.86782569
2002/2/4 23:40,18.70946473,18.8150476
2002/2/4 23:50,18.66407141,18.76224072
2002/2/5 0:00,18.64674553,18.7554041
2002/2/5 0:10,18.68910316,18.78092687
2002/2/5 0:20,18.68642588,18.74663571
2002/2/5 0:30,18.66740367,18.69523915
2002/2/5 0:40,18.64175715,18.69185741
2002/2/5 0:50,18.62278922,18.74362794
2002/2/5 1:00,18.60775684,18.79608948
2002/2/5 1:10,18.59962422,18.82151856
2002/2/5 1:20,18.59677735,18.82203795
2002/2/5 1:30,18.59749554,18.80558763
2002/2/5 1:40,18.64617048,18.81880645
2002/2/5 1:50,18.69629562,18.82450661
2002/2/5 2:00,18.68440268,18.76224389
2002/2/5 2:10,18.64798994,18.68938432
2002/2/5 2:20,18.60261247,18.67086063
2002/2/5 2:30,18.56418831,18.70868466
2002/2/5 2:40,18.5431448,18.75126318
2002/2/5 2:50,18.57142127,18.79893805
2002/2/5 3:00,18.57803505,18.79469041
2002/2/5 3:10,18.57296153,18.76626487
2002/2/5 3:20,18.56148616,18.72647468
2002/2/5 3:30,18.57588473,18.70506526
2002/2/5 3:40,18.56778741,18.65721287
2002/2/5 3:50,18.62559506,18.70455882
2002/2/5 4:00,18.61298459,18.70814712
2002/2/5 4:10,18.57750538,18.6910931
2002/2/5 4:20,18.5414191,18.68274093
2002/2/5 4:30,18.51525775,18.70938569
2002/2/5 4:40,18.50750463,18.73737167
2002/2/5 4:50,18.53619635,18.7464887
2002/2/5 5:00,18.55847891,18.73533869
2002/2/5 5:10,18.54898795,18.70955731
2002/2/5 5:20,18.53646343,18.67344565
2002/2/5 5:30,18.52419591,18.65874056
2002/2/5 5:40,18.51586638,18.68352358
2002/2/5 5:50,18.51235986,18.72236614
2002/2/5 6:00,18.53380087,18.75344455
2002/2/5 6:10,18.5457997,18.76244979
2002/2/5 6:20,18.52840851,18.74932768
2002/2/5 6:30,18.54746658,18.75426011
2002/2/5 6:40,18.53674266,18.71531215
2002/2/5 6:50,18.51682346,18.66254134
2002/2/5 7:00,18.49951245,18.63837051
2002/2/5 7:10,18.5108632,18.65523592
2002/2/5 7:20,18.53950929,18.70622429
2002/2/5 7:30,18.54393471,18.73617943
2002/2/5 7:40,18.51645794,18.73907225
2002/2/5 7:50,18.56686368,18.77121064
2002/2/5 8:00,18.55924476,18.75281314
2002/2/5 8:10,18.56873003,18.71594709
2002/2/5 8:20,18.60623608,18.70774213
2002/2/5 8:30,18.60903228,18.68704211
2002/2/5 8:40,18.5969918,18.65612889
2002/2/5 8:50,18.58131562,18.64824591
2002/2/5 9:00,18.59935981,18.68437208
2002/2/5 9:10,18.58903611,18.69586685
2002/2/5 9:20,18.58087217,18.68553758
2002/2/5 9:30,18.62910017,18.71988554
2002/2/5 9:40,18.65893791,18.72160842
2002/2/5 9:50,18.77372412,18.77897433
2002/2/5 10:00,18.80158425,18.79693305
2002/2/5 10:10,18.77985345,18.74133834
2002/2/5 10:20,18.74463733,18.68888681
2002/2/5 10:30,18.7923491,18.73530585
2002/2/5 10:40,18.79263192,18.76308212
2002/2/5 10:50,18.748718,18.75825435
2002/2/5 11:00,18.70834183,18.72738118
2002/2/5 11:10,18.66886868,18.69552114
2002/2/5 11:20,18.64238294,18.67750177
2002/2/5 11:30,18.65274224,18.68216649
2002/2/5 11:40,18.68089545,18.70121397
2002/2/5 11:50,18.73058678,18.72939259
2002/2/5 12:00,18.76412619,18.73565137
2002/2/5 12:10,18.77951622,18.73097588
2002/2/5 12:20,18.78524096,18.72535917
2002/2/5 12:30,18.78588966,18.72081337
2002/2/5 12:40,18.79899886,18.73050147
2002/2/5 12:50,18.79848949,18.74217832
2002/2/5 13:00,18.79758412,18.75721048
2002/2/5 13:10,18.80343098,18.76828297
2002/2/5 13:20,18.79156888,18.77245665
2002/2/5 13:30,18.79069258,18.78488365
2002/2/5 13:40,18.77805544,18.77316029
2002/2/5 13:50,18.76760841,18.77009363
2002/2/5 14:00,18.76930865,18.7685829
2002/2/5 14:10,18.77325533,18.77769906
2002/2/5 14:20,18.77705111,18.78606334
2002/2/5 14:30,18.77027652,18.78300898
2002/2/5 14:40,18.77185565,18.77828013
2002/2/5 14:50,18.76606613,18.77406401
2002/2/5 15:00,18.76223258,18.76814815
2002/2/5 15:10,18.75967823,18.76255139
2002/2/5 15:20,18.75560746,18.7591785
2002/2/5 15:30,18.75481046,18.75946464
2002/2/5 15:40,18.75843633,18.76295238
2002/2/5 15:50,18.76392596,18.76329
2002/2/5 16:00,18.76974501,18.76356852
2002/2/5 16:10,18.78422187,18.76945122
2002/2/5 16:20,18.86405053,18.8354745
2002/2/5 16:30,18.89498869,18.84726855
2002/2/5 16:40,18.85895902,18.80588215
2002/2/5 16:50,18.81046193,18.76674736
2002/2/5 17:00,18.75592925,18.7314092
2002/2/5 17:10,18.78599821,18.77457693
2002/2/5 17:20,18.76238727,18.75896987
2002/2/5 17:30,18.70104712,18.71077061
2002/2/5 17:40,18.62440663,18.65574438
2002/2/5 17:50,18.56210769,18.61549939
2002/2/5 18:00,18.5276716,18.6134005
2002/2/5 18:10,18.55895924,18.64769044
2002/2/5 18:20,18.62540115,18.72298392
2002/2/5 18:30,18.62531643,18.73070088
2002/2/5 18:40,18.61240211,18.70080923
2002/2/5 18:50,18.59517213,18.67629361
2002/2/5 19:00,18.57580177,18.65775578
2002/2/5 19:10,18.55721032,18.65035734
2002/2/5 19:20,18.53946127,18.64920226
2002/2/5 19:30,18.54936844,18.68887362
2002/2/5 19:40,18.61901889,18.78997469
2002/2/5 19:50,18.71964052,18.89313512
2002/2/5 20:00,18.82163314,18.98302641
2002/2/5 20:10,18.88813244,19.03160257
2002/2/5 20:20,18.92518683,19.0479824
2002/2/5 20:30,18.93712716,19.04306431
2002/2/5 20:40,18.9422192,19.03627282
2002/2/5 20:50,18.9193888,18.99421037
2002/2/5 21:00,18.89771238,18.96111705
2002/2/5 21:10,18.85126671,18.91401308
2002/2/5 21:20,18.79414912,18.86527593
2002/2/5 21:30,18.76857152,18.85152606
2002/2/5 21:40,18.70531005,18.82892459
2002/2/5 21:50,18.62942829,18.80025232
2002/2/5 22:00,18.62315023,18.80497685
2002/2/5 22:10,18.64221584,18.77032725
2002/2/5 22:20,18.69451196,18.72735499
2002/2/5 22:30,18.75044975,18.68312675
2002/2/5 22:40,18.79421471,18.70157733
2002/2/5 22:50,18.81972713,18.74302463
2002/2/5 23:00,18.82693762,18.7794309
2002/2/5 23:10,18.81820049,18.78399389
2002/2/5 23:20,18.79443598,18.77249463
2002/2/5 23:30,18.75929105,18.77870856
2002/2/5 23:40,18.71522905,18.77926825
2002/2/5 23:50,18.66368639,18.76938786
2002/2/6 0:00,18.63436509,18.7495508
2002/2/6 0:10,18.649089,18.72219449
2002/2/6 0:20,18.69505456,18.69144361
